"","participant","protocol","trial","trajectory_id","practice_trials.thisN","noise_present","no_targets","trials.thisN","mouse.x.firstBadClick","mouse.y.firstBadClick","mouse.x","mouse.y","obj0finalX","obj0finalY","obj0penultimateX","obj0penultimateY","obj0preantepenultimateY","obj0preantepenultimateX","obj0antepenultimateX","obj0antepenultimateY","timingHiccupsInLastFramesOfStimuli","win.nDroppedFrames","finalStimFrameTimes","line_orientation","RT","anyHiccupsLastFrames","avgDurLastFrames","dx","dy","finalDirection","finalSpeed","xErr","yErr","euclidean_dist","amountExtrapolation","temporal_error","isOutlier","eccentricity","eccentricity_deg","velocityToFovea"
"3673","P1",6,140,666,NA,"Static","1",39,"nan","nan",-264,199,-154.6564,160.1551,-160.1496,163.9513,171.4944,-171.0647,-165.6253,167.7354,0,0,"[17.017831 16.346304 16.67884  16.852371 16.637678 16.436387 16.739931
 16.992939 16.322932 16.628733 16.918468 16.426796 17.050382 16.297238
 16.944932 16.355723 17.011888 16.370068 16.861015 16.439957 16.970168
 16.496266 16.827335 16.353887 16.99372  16.494532 16.652873 16.776405
 16.46565  16.82713  16.495245 16.948821 16.379952 16.911514 16.406685
 16.884239 16.528049 16.640978 16.690958 16.819821]","Upper/Lower",6.028594,FALSE,16.67237,16.40829,-11.3393,-34.64725,398.7681,-109.3436,38.84493,2.784927,-2.688905,-0.2809596,FALSE,222.6393,5.343342,-9.412143
"3674","P1",6,141,781,NA,"Dynamic","1",40,"nan","nan",350,-155,388.0255,-99.36121,381.521,-101.2433,-104.8901,368.9181,375.1724,-103.0804,0,0,"[16.819821 16.926976 16.433345 16.678905 17.056867 16.810187 16.101424
 16.927771 16.716531 16.531825 16.767622 16.389589 17.487139 16.097317
 16.429429 16.919127 16.630305 16.522355 16.863091 16.848404 16.793225
 16.242028 16.825904 16.371936 16.959132 16.511842 16.622362 17.104437
 16.154288 16.876962 16.575726 16.576518 16.935969 16.335406 17.060229
 16.830182 16.278417 16.514473 16.933907 16.630031]","Upper/Lower",5.434876,FALSE,16.67728,19.10739,5.528915,16.13833,397.5717,-38.02552,-55.63879,1.617396,-1.247814,-0.1307746,FALSE,400.5452,9.613085,8.271524
"3675","P1",6,142,447,NA,"Dynamic","2",41,"nan","nan",-470,-134,-485.883,-109.5012,-479.5556,-111.8618,-116.5288,-467.0461,-473.3975,-114.1593,0,0,"[16.630031 16.584081 16.973775 16.40899  16.790701 16.38999  16.821731
 16.807133 16.241115 16.912528 16.845778 16.369239 17.613726 15.717031
 16.870256 16.378571 16.910888 16.412628 16.976948 16.31749  17.011555
 16.507991 17.038887 16.145154 16.910059 16.827069 16.370846 16.567256
 16.939119 16.373727 16.927423 16.701629 16.722434 16.553475 16.714183
 16.345408 16.944422 16.434943 16.880033 16.456512]","Left/Right",4.742024,FALSE,16.65862,-18.8369,7.027653,159.5405,402.2971,15.88298,-24.49883,0.7007267,-0.5626685,-0.05827663,FALSE,498.0691,11.95366,8.036624
"3676","P1",6,143,576,NA,"Static","2",42,"nan","nan",254,-265,257.0167,-243.8126,259.3069,-237.5483,-224.9665,263.9067,261.6399,-231.1668,0,0,"[16.456512 16.581016 16.530157 17.077982 17.122586 16.202024 16.352706
 16.920927 16.310388 16.977688 16.321825 17.110663 16.418261 16.662518
 16.717716 16.583014 16.539832 16.834586 16.661436 16.413081 17.177908
 16.63308  16.244449 16.984392 16.383015 16.92657  16.400103 16.927869
 16.824408 16.33091  16.563184 16.947086 16.425196 16.886507 16.554646
 16.707427 16.498123 16.968287 16.674072 16.334641]","Upper/Lower",5.48632,FALSE,16.65467,-6.889944,-18.84606,-110.0819,401.6095,-3.016745,-21.18744,0.5136271,0.5024433,0.05212809,FALSE,354.2629,8.502309,3.813823
"3677","P1",6,144,770,NA,"Static","1",43,"nan","nan",391,90,464.2005,78.59911,464.4283,85.14438,98.60142,464.8965,464.6644,91.93156,0,0,"[16.334641 16.684386 16.456129 16.948916 16.386988 16.926859 16.234087
 16.942476 16.564473 16.796359 16.709643 16.714807 16.48669  16.807397
 16.213515 17.18018  16.415476 16.746802 16.813345 16.440792 16.648616
 16.9602   16.605412 16.545959 16.842642 16.566311 16.272627 17.140339
 16.530231 16.476638 16.759082 16.901338 16.597891 16.877681 16.466285
 16.450279 16.684174 16.978248 16.372876 16.88443 ]","Upper/Lower",6.37669,FALSE,16.65913,-0.6959961,-20.0023,-91.99285,400.4692,-73.20051,11.40089,1.777993,-0.2123631,-0.02209523,FALSE,470.8077,11.29939,-1.930858
"3678","P1",6,145,253,NA,"Dynamic","1",44,"nan","nan",196,-242,192.3998,-219.5445,187.8469,-224.1429,-233.6675,178.4165,183.1215,-228.9156,0,0,"[16.88443  16.8025   16.430319 16.455414 17.109406 16.410079 16.920363
 16.527328 16.701066 16.316913 17.126465 16.194702 17.010842 16.578139
 16.924585 16.343543 16.803495 16.642029 16.667773 16.696012 16.497313
 16.557962 17.117053 16.129642 17.053006 16.62535  16.347399 16.537351
 16.616946 16.755606 16.568636 16.674328 16.70094  17.432994 16.093581
 16.920613 16.70789  16.766012 16.204711 16.965872]","Left/Right",5.00079,FALSE,16.67047,13.98332,14.12304,45.28483,397.3983,3.600172,-22.45552,0.5458148,-0.32218,-0.03378014,FALSE,291.9203,7.006088,-0.6788266
"3679","P1",6,146,489,NA,"Dynamic","1",45,"nan","nan",-397,-119,-376.031,-115.8988,-372.0899,-110.3667,-99.51534,-364.3594,-368.2649,-104.9975,0,0,"[16.965872 16.884235 16.409247 16.866263 16.473578 16.647753 16.943694
 16.383325 16.636819 17.007287 16.357008 16.754315 16.619005 16.853495
 16.481243 16.614099 16.677714 16.929753 16.523226 16.923313 16.215972
 16.919368 16.516555 16.35115  17.124433 16.606839 16.866641 16.360595
 16.923601 16.39562  16.878763 16.581465 16.731419 16.482364 16.883747
 16.488072 16.827937 16.477233 16.95645  16.864589]","Left/Right",4.257984,FALSE,16.6851,-11.67163,-16.38349,-125.4661,401.8717,-20.96901,-3.101168,0.50873,0.3526187,0.03656004,FALSE,393.4868,9.443683,7.626002
"3680","P1",6,147,793,NA,"Dynamic","1",46,"nan","nan",219,-392,245.9217,-384.3557,243.8518,-378.097,-365.4635,239.6736,241.7363,-371.7005,0,0,"[16.864589 16.515494 17.014669 16.467119 16.840259 16.773153 16.358649
 16.6811   16.947778 16.601985 16.516307 16.644731 16.851257 16.447278
 16.917647 16.399397 16.923849 16.407306 17.012943 16.531154 16.457285
 16.886904 16.366918 16.756709 16.852915 16.505538 16.887105 16.568356
 16.753477 16.855931 16.686128 16.19434  16.698345 16.854459 16.500527
 16.878396 16.425415 16.842606 16.478973 17.003505]","Upper/Lower",5.324901,FALSE,16.67926,6.248119,-18.89218,-71.69965,397.671,-26.9217,-7.644347,0.6716631,-0.0286955,-0.003006621,FALSE,456.2968,10.95112,9.302058
"3681","P1",6,148,461,NA,"Dynamic","1",47,"nan","nan",166,248,148.1266,292.3688,153.9877,288.9535,282.2412,165.5067,159.6722,285.6411,0,0,"[17.003505 16.535461 16.850277 16.427314 16.857875 16.921052 16.194993
 16.921201 16.402618 16.948986 16.442924 16.924164 16.372535 16.896144
 16.584461 16.789282 16.423664 16.879676 16.574937 16.677843 16.505851
 16.874154 16.440262 16.918778 16.464033 16.909245 16.424665 16.894273
 16.804567 16.150223 17.166573 16.419939 16.827515 16.372586 16.865157
 16.517955 16.881671 16.44796  16.932051 16.761609]","Left/Right",6.241207,FALSE,16.6802,-17.38008,10.12754,149.7702,401.9841,17.87337,-44.36877,1.148004,-0.906747,-0.09398661,FALSE,327.7514,7.866034,0.562823
"3682","P1",6,149,759,NA,"Dynamic","2",48,"nan","nan",430,-210,523.5091,-176.3466,525.4169,-182.7647,-195.404,529.1741,527.3407,-189.2362,0,0,"[16.761609 16.680063 17.363274 15.958167 16.910712 16.465338 16.67949
 16.666318 16.823806 16.406901 16.695399 16.697958 16.854622 16.433164
 16.709853 16.958409 16.353541 16.97346  16.319891 17.074956 16.290611
 16.982909 16.420164 17.052336 16.120447 16.784952 16.630385 16.661674
 16.226306 17.664498 16.496875 16.702063 16.210273 16.741291 16.853541
 16.935258 16.084317 16.879894 16.739314 16.495643]","Upper/Lower",4.756449,FALSE,16.66899,-5.665049,19.05736,106.5553,397.5753,-93.50908,-33.65338,2.385134,-0.1347312,-0.01412009,FALSE,552.4128,13.25791,-5.529864
"3683","P1",6,150,246,NA,"Static","1",49,"nan","nan",-190,342,-150.1072,343.3966,-156.2578,341.0279,336.3062,-168.5182,-162.5621,338.6,0,0,"[16.495643 16.687564 16.802056 16.765543 16.268503 16.697735 16.850111
 16.505503 16.785434 16.474058 16.903024 16.476643 16.681296 16.911358
 16.822288 16.191152 16.853969 16.541378 16.833946 16.502905 16.533733
 16.771544 16.630055 17.148276 16.672365 16.222837 16.661618 16.913401
 16.875797 16.345273 16.671675 16.4965   16.718425 16.897671 16.43215
 17.274939 16.007845 16.890218 16.460173 16.902306]","Left/Right",5.801808,FALSE,16.66442,18.41101,7.09042,21.06262,394.6361,-39.8928,-1.396577,0.9580137,-0.9055057,-0.09560556,FALSE,374.7711,8.994506,-0.4269009
"3684","P1",6,151,758,NA,"Static","1",50,"nan","nan",325,-140,401.9727,-82.10981,398.3335,-87.89519,-99.17318,391.2394,394.8478,-93.43667,0,0,"[16.902306 17.045284 16.153888 16.773283 16.600173 16.825295 16.335298
 16.935502 16.434454 16.928886 16.541151 17.408234 16.175615 16.304285
 16.957506 16.503764 16.531217 16.879449 16.612037 16.607998 17.076446
 16.119654 16.937791 16.584091 16.732485 16.436228 16.92565  16.525625
 16.830779 16.413427 16.620579 16.682732 16.965494 16.360734 16.866957
 16.474852 16.94301  16.365009 17.088162 17.151388]","Upper/Lower",5.713237,FALSE,16.68892,10.73328,17.06337,57.82909,402.631,-76.97267,-57.89019,2.311496,-2.159659,-0.2234944,FALSE,410.2731,9.846555,3.381771
"3685","P1",6,152,810,NA,"Static","1",51,"nan","nan",339,-383,437.7905,-386.2081,431.3235,-384.6808,-381.5827,418.2055,424.8414,-383.1499,1,1,"[17.088162 17.151388 16.389734 16.702159 16.873169 48.079759  9.520976
  9.805024 15.227733 16.721538 16.67687  16.569985 16.699374 16.67404
 16.646577 16.688738 16.648479 17.483265 16.417115 16.607991 17.121856
 16.246018 16.473096 17.319434 16.229603 16.647186 16.622877 16.507796
 16.853663 16.684274 17.078421 16.263295 16.714725 16.558535 18.217474
 14.778446 17.031611 16.65292  16.615949 17.076607]","Upper/Lower",5.28096,TRUE,17.10915,19.58508,-4.625402,-13.28804,392.0683,-98.79055,3.208087,2.372223,-2.325192,-0.2471074,FALSE,583.7956,14.01109,8.466057
"3686","P1",6,153,356,NA,"Static","2",52,"nan","nan",489,-257,593.0664,-218.3349,586.8978,-218.0965,-219.171,573.5778,580.1117,-218.644,0,1,"[17.076607 16.506913 16.924582 16.369821 16.910032 16.415438 16.849087
 16.472066 16.929519 16.561523 16.523561 16.646817 16.915977 16.602654
 16.860865 16.319923 16.936364 16.391621 16.909737 16.400401 16.980465
 16.310324 16.926002 16.450568 16.902889 16.478881 16.797171 16.473399
 16.881992 16.60706  16.736447 16.462311 16.899484 16.593194 16.699767
 16.759182 16.369291 17.012286 16.365024 16.758202]","Left/Right",5.91027,FALSE,16.67469,19.48859,0.8361661,2.456793,389.9427,-104.0664,-38.66514,2.664412,-2.535076,-0.2708812,FALSE,631.9793,15.1675,8.858449
"3687","P1",6,154,31,NA,"Dynamic","2",53,"nan","nan",226,-315,273.7499,-292.4656,266.9482,-292.2753,-291.9026,253.6307,260.4349,-292.093,0,1,"[16.758202 16.717358 16.866892 16.567441 16.696585 17.058057 16.567513
 16.23124  16.69684  16.835069 16.824765 17.801853 14.78323  17.089676
 16.837219 16.573139 17.461214 15.734689 16.700788 16.753154 16.546643
 16.832183 17.023228 16.152434 16.952467 16.370257 16.978344 16.909207
 16.083338 16.973697 18.643981 14.081572 17.196733 17.048277 16.342095
 16.44971  16.99225  16.315956 17.010592 16.87874 ]","Left/Right",4.466665,FALSE,16.68342,20.11923,-0.5629522,-1.602763,402.138,-47.7499,-22.53442,1.267203,-1.130422,-0.1171263,FALSE,400.5935,9.614243,6.753732
"3688","P1",6,155,161,NA,"Dynamic","1",54,"nan","nan",-529,-28,-459.2493,-44.97279,-464.5096,-49.04388,-57.22576,-475.0814,-469.8147,-53.14968,0,1,"[16.87874  16.298716 16.746149 16.543474 16.890786 16.469062 16.655557
 16.91807  16.461491 16.639035 16.74929  16.764219 16.457223 16.852505
 17.013795 16.144609 16.681019 16.856077 16.43944  16.700985 16.731116
 16.837723 16.395588 16.692515 16.904708 16.417472 16.90517  16.390588
 16.742291 16.657178 17.022215 16.309534 16.63309  16.919391 16.46456
 16.626938 16.65134  16.769072 16.631082 16.753204]","Left/Right",6.689331,FALSE,16.66538,15.83217,12.25296,37.7373,400.4272,-69.75072,16.97279,1.722866,-1.074542,-0.111812,FALSE,461.446,11.07471,-8.12842
"3689","P1",6,156,768,NA,"Static","2",55,"nan","nan",-248,-350,-225.4116,-318.4941,-225.2055,-312.0052,-298.5151,-224.7771,-224.9915,-305.2655,0,1,"[16.753204 16.428538 16.803232 16.789261 16.927454 16.150302 16.753408
 16.845268 16.440624 16.631056 16.706318 16.925737 16.351055 16.696546
 16.679942 16.640599 16.55607  17.204005 16.258859 16.671867 16.951509
 16.716762 16.334579 16.6644   16.927371 16.814636 16.236294 16.685409
 16.773725 16.567713 16.70299  16.79443  16.937956 16.195356 17.082684
 16.091983 16.883603 16.853197 16.233653 17.365194]","Upper/Lower",4.555217,FALSE,16.67567,-0.6344744,-19.97896,-91.81894,399.5648,-22.58839,-31.5059,0.9304008,0.7729681,0.0806052,FALSE,390.1908,9.36458,8.008105
"3690","P1",6,157,528,NA,"Static","2",56,"nan","nan",244,-261,263.3566,-246.1513,258.8183,-241.1093,-231.2642,249.9566,254.3911,-236.1908,0,1,"[17.365194 16.668915 16.624056 16.7038   16.646937 16.688252 16.656116
 16.65347  16.668657 17.014608 16.357133 16.898518 16.413776 16.908975
 16.421655 17.057362 16.268436 16.804292 16.509789 16.724421 16.666291
 16.67194  16.849017 16.425057 16.950688 16.776798 16.28618  16.768026
 16.777858 16.627852 16.645401 16.688039 16.588471 16.893564 16.384912
 16.888477 16.569505 16.545677 16.956578 16.369027]","Upper/Lower",4.547353,FALSE,16.68459,13.40006,-14.8871,-48.00923,400.1628,-19.35663,-14.8487,0.5855032,-0.04592318,-0.004781719,FALSE,360.4819,8.651565,9.564293
"3691","P1",6,158,327,NA,"Dynamic","2",57,"nan","nan",-413,367,-387.5129,380.7005,-381.0108,380.4676,379.989,-367.6493,-374.1857,380.2231,0,1,"[16.369027 16.936081 16.394831 16.687345 16.94049  16.333272 16.703216
 17.057455 16.380862 16.831179 16.4114   17.04443  16.257171 16.724957
 16.868311 16.596442 16.497815 16.645429 16.697198 16.979556 16.312341
 16.701896 16.968136 16.344632 16.69856  16.965456 16.334825 16.908813
 16.43298  16.925666 16.45946  16.915839 16.373745 16.900033 16.451217
 16.94775  16.355021 17.04823  16.291814 16.959679]","Left/Right",5.017805,FALSE,16.66631,-19.86358,0.7115699,177.9484,397.5349,-25.48713,-13.70053,0.6944666,0.5995277,0.06283806,FALSE,543.2303,13.03753,7.084616
"3692","P1",6,159,524,NA,"Static","2",58,"nan","nan",-586,213,-536.0354,257.9044,-535.6728,251.1352,237.8086,-534.9589,-535.312,244.3997,0,1,"[16.959679 16.392181 16.587562 16.644477 16.535347 16.780837 16.701987
 16.896011 16.559478 16.513171 16.750348 16.989081 16.286813 16.657812
 16.656062 16.692713 16.731083 16.62253  16.916581 16.379847 16.994306
 16.313504 16.782816 16.568135 16.690326 16.885927 16.326371 16.80111
 16.936129 16.351857 16.81603  16.740665 16.575329 16.681473 16.659643
 16.692599 16.525168 16.867468 16.921753 16.189369]","Upper/Lower",5.869388,FALSE,16.66434,-1.076474,20.0957,93.06625,402.5465,-49.96459,-44.90435,1.612268,-1.012018,-0.1047517,FALSE,594.8518,14.27644,4.618961
