"","participant","protocol","trial","trajectory_id","practice_trials.thisN","noise_present","no_targets","trials.thisN","mouse.x.firstBadClick","mouse.y.firstBadClick","mouse.x","mouse.y","obj0finalX","obj0finalY","obj0penultimateX","obj0penultimateY","obj0preantepenultimateY","obj0preantepenultimateX","obj0antepenultimateX","obj0antepenultimateY","timingHiccupsInLastFramesOfStimuli","win.nDroppedFrames","finalStimFrameTimes","line_orientation","RT","anyHiccupsLastFrames","avgDurLastFrames","dx","dy","finalDirection","finalSpeed","xErr","yErr","euclidean_dist","amountExtrapolation","temporal_error","isOutlier","eccentricity","eccentricity_deg","velocityToFovea"
"453","P4",9,556,1001,NA,"Dynamic","1",55,"nan","nan",-344,-159,-381.068863368939,-140.729164081015,-384.946429876615,-146.13628753241,-157.883496187363,-393.370610172956,-389.253984112074,-152.143013007937,1,135,"[18.23964017 18.35521683 19.14674416 16.91672881 17.68273581 17.95989997
 18.73756619 18.42812891 17.41907489 18.91275216 18.69033906 16.95643086
 17.76171895 16.55033603 17.34135696 17.79216714 18.32117885 19.34408699
 17.26779202 20.49328201 17.73679117 18.19773298 18.90570694 18.53536302
 17.81694591 18.17514002 17.64581609 18.69238494 17.50372513 18.11471395
 18.81968789 18.6821681  19.7644399  17.64991204 18.3155511  18.05875893
 17.83908205 18.30325392 16.93743491 17.2565002 ]","Upper/Lower",4.91570280306041,TRUE,18.131707149,12.3017468040168,17.1543321063481,54.35486510396,388.074074784669,37.0688633689394,-18.2708359189851,0.991848913971628,0.162113424735867,0.0174057646968794,FALSE,406.224293035555,9.74938303285332,-7.95072978858758
"454","P4",9,557,141,NA,"Dynamic","1",56,"nan","nan",197,-55,199.508784230855,-30.6206111824587,200.107954004508,-37.8561037755911,-53.1360747242389,201.373285509843,200.755526189568,-45.6760972975649,6,141,"[18.05875893 17.83908205 18.30325392 16.93743491 17.2565002  18.69677892
 17.34548016 18.48373492 17.43642101 18.24076311 18.51705578 19.17029219
 18.05891399 18.34450988 16.70087012 18.35447084 19.30560498 21.49978513
 21.75013791 20.8830121  20.48913296 18.51481199 20.80174698 18.52713712
 19.22275079 18.29581219 18.94843485 17.84427301 19.99619696 18.06088816
 18.67441786 17.90423715 18.62103003 18.1844309  18.40290893 18.39754405
 18.66084104 19.59579089 17.87874009 18.45082594]","Left/Right",4.71145294304006,TRUE,18.6663703235,-1.86450127898806,22.5154635417801,94.7338516451417,403.444461047258,-2.50878423085527,-24.3793888175413,0.588195198995958,-0.578140382980211,-0.0597087950139281,FALSE,201.844932595449,4.84427838229077,-2.23447978257771
"455","P4",9,558,259,NA,"Dynamic","2",57,"nan","nan",-434,-156,-454.241712666388,-158.262522599546,-460.735353791774,-154.148183030286,-146.113148777671,-473.417007308295,-467.191067429667,-150.057874133424,0,141,"[18.39754405 18.66084104 19.59579089 17.87874009 18.45082594 18.67206697
 18.98398902 18.42782181 18.67784001 17.8753722  17.92986295 18.31202302
 18.04785687 17.42628496 18.20895402 18.33757013 17.49504101 18.523779
 17.799736   17.84468186 19.06158612 19.68361391 17.49335416 18.44085683
 17.87470607 18.15075101 18.74385192 18.34846195 17.2878562  19.20271991
 18.22168194 18.72824295 17.83090411 17.68337609 17.7688878  19.09352606
 18.429494   18.88114214 19.34444485 18.307711  ]","Left/Right",4.84575826884247,FALSE,18.3530947715,19.1752946419061,-12.1493738218746,-32.3581490200013,412.286558392627,20.2417126663884,2.26252259954572,0.488826412486969,0.381303276457412,0.0385354220156962,FALSE,481.022410689633,11.5445378565512,-5.96734886857701
"456","P4",9,559,696,NA,"Static","2",58,"nan","nan",-191,118,-224.092072380257,162.811242796109,-231.554735563471,161.348494097042,158.646024433506,-245.342217223632,-238.145135171515,160.056716856621,2,143,"[18.429494   18.88114214 19.34444485 18.307711   17.9989941  18.634571
 19.36828694 18.54137587 18.66051112 17.62389299 18.57394888 17.84405718
 18.22043187 18.78245198 20.49718797 16.34834218 17.83377002 19.84402793
 17.98998402 18.06111285 18.11822201 18.12182413 17.79658999 17.66584488
 18.23657518 20.12779494 17.69043994 18.27472006 19.04572803 18.42250791
 18.06068909 17.96202199 17.93466299 18.44581589 18.56734511 18.59797607
 18.42901483 16.99827914 18.61135801 17.52964291]","Upper/Lower",4.96371177094989,TRUE,18.36056979975,21.2501448433744,4.16521836260296,11.0898888017981,393.134269925939,33.0920723802573,-44.811242796109,1.336938463641,0.572513838707299,0.0606783613241468,FALSE,276.99234228493,6.64781621483833,-6.53618546726761
"457","P4",9,560,265,NA,"Dynamic","1",59,"nan","nan",-463,-97,-537.659969618808,-39.1295327469161,-531.580952799265,-43.2026463046663,-51.4883531983902,-519.214749192466,-525.133839239978,-47.5223951104705,2,145,"[18.59797607 18.42901483 16.99827914 18.61135801 17.52964291 16.91035507
 18.65065703 18.26197607 19.12561478 17.767841   18.53439817 18.71174388
 18.18506117 19.06873984 17.83568901 18.95320206 20.13647696 17.70360302
 17.45401206 17.68322289 19.49083502 17.76177413 18.71183887 17.93739712
 17.91075687 18.39441014 18.07518979 19.48891999 20.18132014 16.723837
 18.00777507 18.9008899  17.91878603 18.22004095 18.3458     18.18852196
 18.176771   19.34781997 18.40858511 19.26734205]","Left/Right",4.74112233705819,TRUE,18.365186877,-18.445220426342,12.3588204514741,146.176794050261,402.98802486716,74.6599696188077,-57.8704672530839,2.26709214128963,-2.2616882446438,-0.233845683688878,FALSE,539.081963400269,12.9379671216065,7.56637716375679
"458","P4",9,561,237,NA,"Dynamic","1",60,"nan","nan",-233,-113,-223.525626285341,-103.171933547085,-224.418992834481,-110.456115088001,-125.313123676089,-226.241126785747,-225.290132555155,-117.559067262556,0,145,"[18.176771   19.34781997 18.40858511 19.26734205 17.5511199  18.52296991
 16.9961811  17.96052093 18.14236911 18.54378893 18.20395608 18.99245195
 18.28090404 17.59022102 18.22063304 18.78331392 18.38203496 18.10487406
 17.37442589 18.84975005 17.27364794 18.03513616 19.92974896 18.50368385
 17.26358011 18.71325402 19.46403086 19.31907516 15.98167093 17.40973489
 19.39842803 19.05471412 17.25637796 18.80677603 17.78985397 18.24277802
 19.39307386 17.78235519 18.27608002 17.5289528 ]","Left/Right",4.0679647277575,FALSE,18.2780746475,2.71550050040585,22.1411901290034,83.0078923143446,406.809614982845,-9.47437371465921,-9.8280664529146,0.327628260308918,-0.26179955480555,-0.026814299322853,FALSE,246.187232565172,5.90849358156413,-5.05429936406913
"459","P4",9,562,645,NA,"Dynamic","1",61,"nan","nan",133,-158,136.008796150017,-139.100380482139,128.735528303023,-139.547753235289,-140.436232612639,114.290865675465,122.072513143049,-139.957589845063,1,146,"[19.39307386 17.78235519 18.27608002 17.5289528  17.7609839  18.95341603
 17.85458811 18.31304701 18.66522501 17.42085977 18.4882381  18.07370898
 18.43681    18.71995698 17.53293397 20.15712205 17.66410703 17.34503196
 18.55506911 17.91457483 18.77687918 17.11807982 19.10826121 17.622635
 18.48266879 18.43728009 18.95134198 17.48421602 19.55716498 18.44967296
 18.13419117 17.62100891 17.98930089 18.85903021 17.95238978 17.87108323
 19.20865779 16.96967403 17.83202006 19.08628596]","Upper/Lower",5.81420623045415,TRUE,18.25869941925,21.7179304745513,1.33585213050009,3.51978208869706,397.234851823027,-3.00879615001665,-18.8996195178607,0.459302863024758,-0.0999222672417661,-0.0104810234616451,FALSE,194.543847192484,4.66905233261962,6.27745009856798
"460","P4",9,563,156,NA,"Static","2",62,"nan","nan",-362,-331,-323.034838815384,-369.771799774209,-330.187684027607,-370.889739526547,-373.080874812657,-344.207090268245,-337.647214846939,-372.055612097433,5,151,"[18.85903021 17.95238978 17.87108323 19.20865779 16.96967403 17.83202006
 19.08628596 18.36542902 18.54445389 17.69071701 18.29507807 18.54885602
 18.03702093 17.75097405 18.26582383 18.85911007 19.88358004 17.8792011
 18.80667685 18.21419597 18.23515305 17.34313392 19.05780402 17.84537104
 19.01825308 17.61184004 19.58408998 18.02691584 16.96760114 19.86231003
 25.62507195 23.10248604 53.35193989 20.05021507 19.61234608 24.57389398
 17.4479899  18.9021111  18.02239683 18.49988499]","Left/Right",3.83690086682327,TRUE,19.741526647,21.1722514528612,3.30907503844782,8.88306504115449,361.830914432796,-38.9651611846165,38.7717997742095,1.31924405493136,-0.780257220024832,-0.089850579937312,FALSE,491.001721989586,11.7840413277501,-7.3565807281942
"461","P4",9,564,646,NA,"Static","1",63,"nan","nan",426,225,376.238685920285,142.520696191922,379.704229128631,148.934282759521,162.010152150696,386.769697082356,383.221741782893,155.444047767327,1,151,"[24.57389398 17.4479899  18.9021111  18.02239683 18.49988499 17.44855894
 18.29949603 19.73309298 16.09983598 19.38438788 17.94959116 18.65671598
 17.84793893 19.03117797 19.13570915 17.47180894 18.70230609 18.50394299
 17.66894385 18.41413509 18.22339394 17.45880698 18.43245607 18.30450003
 19.25569284 17.73055107 19.61505204 17.85735204 18.39096984 18.07380118
 19.09998083 17.40504801 18.51871703 18.3167411  18.86318205 17.35233399
 18.49999093 18.5835571  18.26912491 19.49823298]","Upper/Lower",5.43516407883726,TRUE,18.488585093,-10.5310111620703,-19.4894559587734,-118.384305346382,399.39376457461,49.7613140797145,82.4793038080775,2.31186456932679,-2.30926174577041,-0.2409132238446,FALSE,402.327848434649,9.65586836243156,-7.25961389796873
"462","P4",9,565,997,NA,"Dynamic","1",64,"nan","nan",-216,-106,-236.438032266188,-54.2437956238922,-239.435679302535,-61.2630934686577,-74.4030424095507,-245.047199125675,-242.26528412303,-67.888903237856,3,154,"[18.86318205 17.35233399 18.49999093 18.5835571  18.26912491 19.49823298
 18.49145186 17.90470514 18.63958896 18.33981904 17.65941898 19.55177495
 18.74007285 18.73089303 18.51267903 18.35659216 19.46772588 19.17413506
 17.84316893 19.88288108 17.27936999 18.90164497 18.81958288 18.66403711
 20.16832004 18.0514229  17.62028201 18.649098   17.55276392 18.08887511
 18.398477   20.33026307 17.93268998 17.79074292 18.93932209 18.22751691
 17.60014403 18.04222399 18.85805    25.72456002]","Upper/Lower",6.22575725615025,TRUE,18.70001789625,8.60916685948675,20.1592467856585,66.874709017575,390.741273126686,20.4380322661882,-51.7562043761078,1.33549117709443,-0.949694530292255,-0.101270605769906,FALSE,242.580569019024,5.82193365645659,-5.64904400730842
"463","P4",9,566,569,NA,"Dynamic","1",65,"nan","nan",279,-132,276.586198585655,-88.9981085897779,274.186907851823,-95.7536530499028,-109.619117652597,269.262466759342,271.738282990944,-102.648104764564,3,156,"[18.22751691 17.60014403 18.04222399 18.85805    25.72456002 18.65399396
 17.18956698 19.20017507 17.26863696 17.76511408 19.07035708 19.39688483
 17.53135608 17.74126291 17.98030408 19.13070702 18.72217492 19.57491203
 17.49577303 19.04463605 17.66162599 18.38874305 17.68973586 20.13764204
 19.23131407 17.61046983 18.45951308 17.92772696 18.47769809 18.71305495
 18.90290994 17.23540109 19.34816595 17.99343899 18.33931613 18.73252587
 18.23010412 18.35395885 17.93619711 20.13604902]","Upper/Lower",4.37203081767075,TRUE,18.5930985255,7.32373182631341,20.6210090628194,70.4470603074878,392.31294989371,2.41380141434468,-43.0018914102221,1.0336700260836,-0.953141790221074,-0.101231023013569,FALSE,290.552213174537,6.97325311618888,0.287499086670312
"464","P4",9,567,960,NA,"Static","2",66,"nan","nan",-216,211,-279.783788093939,226.79292676035,-304.445036604053,218.017022204809,206.764478858441,-336.065910108245,-313.096104473865,214.938469799085,11,165,"[17.76511408 19.07035708 19.39688483 17.53135608 17.74126291 17.98030408
 19.13070702 18.72217492 19.57491203 17.49577303 19.04463605 17.66162599
 18.38874305 17.68973586 20.13764204 19.23131407 17.61046983 18.45951308
 17.92772696 18.47769809 18.71305495 18.90290994 17.23540109 19.34816595
 17.99343899 18.33931613 18.73252587 18.23010412 18.35395885 17.93619711
 20.13604902 31.04213788 39.0801481  71.58138789 33.45910204 28.21612009
 62.34290288 21.95256599 65.87368017 79.90223891]","Upper/Lower",4.43136699008755,TRUE,25.16023392625,56.2821220143058,20.0284479019087,19.588512405753,791.454856453979,63.7837880939394,-15.79292676035,1.57703708889161,1.31514006274981,0.0692364222263909,FALSE,360.158298125588,8.64379915501411,-4.99929531112951
"465","P4",9,568,657,NA,"Dynamic","1",67,"nan","nan",412,-262,498.980287824659,-153.267145409968,503.676811709084,-159.276327618037,-171.112363944463,512.927359517293,508.357566885647,-165.26533383189,11,170,"[33.45910204 28.21612009 62.34290288 21.95256599 65.87368017 79.90223891
 19.58168112 18.60331697 18.84019305 19.69054295 20.62964602 18.35152111
 18.2827299  19.91219399 18.81167991 19.29556718 18.10482494 19.24214908
 19.27183499 18.67186581 20.05066606 18.59146194 19.74272006 18.17864296
 19.8108051  18.72007898 20.12741705 18.66833284 19.11031618 19.19178804
 19.27226991 20.00149502 18.12503487 20.24394902 19.33000097 18.81014206
 17.98504894 19.56320205 19.15736613 18.7250399 ]","Upper/Lower",43.2857163099106,TRUE,23.5610533795,-13.947071692634,17.8452185344946,128.009686125442,320.428502625965,-86.9802878246591,-108.732854590032,3.34181399588875,-0.770624200285781,-0.100207507807304,FALSE,521.988644991153,12.5277274797877,-7.87198021907446
"466","P4",9,569,811,NA,"Dynamic","2",68,"nan","nan",-102,-313,-43.4732846481608,-344.830967536746,-36.4745393448539,-346.767525515259,-350.666058590696,-22.3851909472111,-29.7010821772236,-348.641746100753,2,172,"[18.81014206 17.98504894 19.56320205 19.15736613 18.7250399  18.78387202
 18.52403302 17.7842821  19.10111285 19.16274009 17.64320489 19.14749504
 18.08481314 20.46506782 16.4009172  17.92803779 18.08297215 18.55168305
 18.74140394 18.13972299 17.88987499 18.72441196 18.83801213 19.60165985
 18.21735105 17.96320896 18.53938797 17.75814313 18.88137683 18.21969217
 19.42042797 18.82638596 18.56497093 20.21369897 17.59626111 18.30429304
 19.29377089 17.36429101 18.20729999 19.0226601 ]","Upper/Lower",4.26915635704063,TRUE,18.5557334045,-21.0880937009497,5.83509105395012,164.533194350078,393.058985111947,-58.5267153518392,31.8309675367457,1.59894529513036,1.55750066909807,0.165104637396692,FALSE,347.560530915736,8.34145274197766,-1.38272921456044
"467","P4",9,570,160,NA,"Static","2",69,"nan","nan",474,-6,512.133830441386,-3.44995386490883,507.958300817009,2.75920811009551,15.116972959554,499.647966277868,503.847125104236,8.87267351560459,2,174,"[17.59626111 18.30429304 19.29377089 17.36429101 18.20729999 19.0226601
 18.510469   18.93737586 18.29768601 18.71800795 18.75480218 19.47782096
 18.04120303 17.6408859  19.86011397 18.07656698 18.64977507 19.24282406
 17.80387899 23.24483497 16.41822909 19.23063095 17.86574186 18.30701204
 18.68876815 19.08499794 17.69790193 19.23923893 18.74352503 18.29952816
 19.56567587 18.73339107 18.68305705 18.35681382 17.76954718 18.73827702
 18.8026079  18.17656099 19.01190099 23.45941006]","Left/Right",5.20796641916968,TRUE,18.7479409275,12.4858641635177,-18.5669268244628,-56.0800056997688,397.816280700745,-38.1338304413857,-2.55004613509117,0.917255936709001,-0.459934278753858,-0.0481728104431872,FALSE,512.145450496474,12.2914908119154,5.4106746409554
"468","P4",9,571,207,NA,"Dynamic","2",70,"nan","nan",248,-103,174.546964334136,-45.8964138064076,171.423610614783,-39.5107304629184,-26.2682105768487,164.946453587895,168.248201152876,-33.0186193760387,3,176,"[17.76954718 18.73827702 18.8026079  18.17656099 19.01190099 23.45941006
 19.34589306 19.752817   18.16099999 18.84133602 18.30782881 19.71327513
 17.72745885 19.47689615 19.30299005 19.20056879 18.35612208 18.83937698
 19.33734701 18.73101806 17.69075496 18.93772394 18.76348816 18.8062198
 19.91402707 20.63167305 17.94213802 17.88001298 20.71022592 19.40631517
 18.16113084 18.53121119 18.05120381 18.29408901 19.28429306 19.40687606
 18.98167585 18.08068017 17.83599984 19.00248905]","Left/Right",3.97644501575269,TRUE,18.93411150175,9.60051074624141,-19.6282032295589,-63.9359032083303,384.672795069177,73.4530356658638,-57.1035861935924,2.23292471227917,2.00567650069064,0.217249192733827,FALSE,180.480258085341,4.33152619404818,6.27236860786187
"469","P4",9,572,1003,NA,"Dynamic","2",71,"nan","nan",-51,147,56.0832842108469,184.904065562596,63.2369082223286,183.264369155667,179.882272299689,77.9922307173038,70.530764375433,181.592529860269,2,178,"[19.28429306 19.40687606 18.98167585 18.08068017 17.83599984 19.00248905
 18.85681297 19.59884702 17.98327104 18.06319691 19.61086108 18.83350592
 18.18341319 18.65650481 18.50251318 18.49015499 19.05403892 18.37114198
 18.43284699 18.51681503 19.14762496 20.24816093 19.33451509 18.71056599
 17.74055394 18.03732407 20.08488704 18.35365896 19.43827095 17.77263707
 18.94481294 19.19257198 19.11784103 18.65602401 18.13186612 19.01287399
 19.02026101 18.79602601 18.27327278 19.65587121]","Upper/Lower",4.55208584410138,TRUE,18.7853889535,-21.9089465064569,5.02179326290633,167.090124003589,398.840240113894,-107.083284210847,-37.9040655625956,2.72625083502737,2.30179325410112,0.240467341577233,FALSE,193.222276742231,4.63733464181354,-0.66351253203052
"470","P4",9,573,226,NA,"Static","1",72,"nan","nan",361,-122,323.585679364842,-105.399102334262,318.47115423364,-110.460848406266,-120.931281839716,307.891545109007,313.274015151581,-115.604355899032,1,179,"[19.01287399 19.02026101 18.79602601 18.27327278 19.65587121 19.33346293
 17.882596   19.33885389 18.19676114 18.73216801 19.154554   17.51326001
 18.86097784 17.98427501 19.25108512 18.63295399 19.21217004 18.14086596
 19.90517089 17.57857809 18.8078559  20.00756003 18.71195715 18.12248188
 18.34028796 19.14120908 19.11137206 19.10611289 18.35953095 18.90944713
 18.43667496 18.79896107 18.88715685 18.58334709 19.15277098 18.99092994
 18.71232409 18.66288995 17.97775505 19.71527794]","Left/Right",3.58773288573138,TRUE,18.77529852175,15.6941342558345,15.5321795054538,44.7028390690685,392.015696593865,37.4143206351581,-16.6008976657381,0.982365821134706,0.357964972508759,0.0380474744186515,FALSE,340.318472409116,8.16764333781879,4.39641944333687
"471","P4",9,574,48,NA,"Static","2",73,"nan","nan",180,-108,231.321224415668,-145.481232802022,238.518287360065,-147.048946119491,-150.310218406424,253.490145841029,246.454656481715,-148.777700148807,1,180,"[18.99092994 18.71232409 18.66288995 17.97775505 19.71527794 17.89076906
 19.59006605 18.64375989 18.01924291 19.83650401 16.96514408 18.99592392
 18.85145204 17.93551911 17.59396098 16.29999606 19.7202519  18.16962007
 18.7514429  19.6519841  17.44279289 20.06706991 16.74100803 19.19597597
 18.57030112 18.0021429  18.82799203 19.09189299 18.1171461  17.687215
 19.11916095 18.32614513 18.34244886 18.56642193 18.97550211 18.40271102
 17.88172405 19.80160782 19.16198409 19.09672609]","Left/Right",3.94950840412639,TRUE,18.559819576,-22.1689214253608,4.82898560440177,167.7114013955,407.489013090505,-51.3212244156684,37.4812328020222,1.52522046649672,1.39494489260878,0.142636247828821,FALSE,273.265983910841,6.55838361386019,-9.02803274046805
"472","P4",9,575,307,NA,"Dynamic","2",74,"nan","nan",192,129,245.145743528061,228.540658098629,246.296526533697,236.232084353278,251.018692768604,248.508883138568,247.380585233762,243.477548968608,4,184,"[18.97550211 18.40271102 17.88172405 19.80160782 19.16198409 19.09672609
 19.45349621 18.68796186 18.81591207 18.37690989 20.59000614 18.05696986
 18.87521404 20.11582302 19.12344806 18.04429502 19.62053496 18.07851996
 19.10650893 18.63080612 18.97864905 19.34035099 18.75271602 19.06889095
 18.84352695 20.39351501 16.46043989 19.66288313 19.08343798 18.53103703
 19.54851695 18.61350308 18.99475604 19.01153382 21.42791706 18.14449206
 18.90500006 18.36810098 19.3591339  19.29689292]","Left/Right",5.3253401319962,TRUE,18.99204887975,-3.36313961050664,-22.4780346699745,-98.5094114486129,398.907932502134,-53.1457435280612,-99.5406580986291,2.7081543711241,2.55141471900604,0.266499956414586,FALSE,335.1526040091,8.0436624962184,-7.51321863956812
"473","P4",9,576,45,NA,"Dynamic","1",75,"nan","nan",225,132,252.489944114489,235.909125847586,256.695844841914,228.359160174766,215.039790653061,264.115738969626,260.417508752384,221.678442632719,7,190,"[21.42791706 18.14449206 18.90500006 18.36810098 19.3591339  19.29689292
 19.75020301 19.18094209 18.12795992 17.72295707 19.73910397 18.01378792
 18.62675906 18.84596399 18.66790489 18.55704002 19.17398116 18.54449604
 18.01965595 19.24096304 20.07531701 18.21907796 18.45463389 18.90896494
 18.98086723 17.0990848  19.64347111 18.53955886 18.54288904 19.05771997
 23.89181009 23.43643992 19.29530408 18.92673993 20.27778211 20.80413396
 19.28303204 18.93605292 21.61198994 19.53712921]","Left/Right",4.8097325861454,TRUE,19.280881353,-11.6257948551372,20.8693351945244,119.121107300744,413.001216999139,-27.4899441144888,-103.909125847586,2.57961524146769,-1.85750651714267,-0.18739921747278,FALSE,345.549254864064,8.29318211673753,2.31179785020669
"474","P4",9,577,14,NA,"Static","1",76,"nan","nan",466,-216,496.015861913779,-222.724445474301,489.607932181214,-218.513369117566,-210.41340846169,477.282347384736,483.412039025249,-214.441636082581,3,191,"[20.80413396 19.28303204 18.93605292 21.61198994 19.53712921 18.77514506
 18.06846098 19.18697404 18.61558692 18.12848705 18.21397105 18.79656198
 18.661062   18.80854694 17.84560806 19.07635806 18.61526491 18.63743993
 18.62621307 18.58884189 18.91067601 18.63188506 18.74150196 16.92342595
 18.92684819 20.08210495 17.67755789 18.19897396 18.9389002  18.08574796
 18.80925195 18.49765494 17.47317309 19.4470319  18.70606001 18.02315004
 18.38868111 18.58135778 19.09963414 18.35531788]","Left/Right",5.37175532709807,TRUE,18.7328948745,18.7335145290422,-12.3110370126103,-33.3115744125097,398.882112426505,-30.0158619137785,6.72444547430072,0.738237087132301,-0.690651794576521,-0.0721445189213827,FALSE,543.72595476205,13.0494229142892,9.47837058425337
"475","P4",9,578,519,NA,"Dynamic","2",77,"nan","nan",-300,-230,-257.243971800466,-208.518073627685,-251.384292748334,-204.316246586287,-195.653485079309,-239.303595081356,-244.982665656878,-199.725802368692,0,191,"[18.02315004 18.38868111 18.58135778 19.09963414 18.35531788 18.53967318
 18.38520984 18.66240008 19.42800707 17.06590992 18.20981107 18.86565099
 17.71558891 19.64224013 17.86953886 18.28002604 18.9251129  18.413621
 17.37149805 18.77988502 18.10489106 18.50583591 18.58716994 18.76360714
 18.19509198 18.0152161  19.82200099 17.54472195 18.39230489 18.90335698
 19.519903   17.99363806 18.58652197 18.41263496 18.16544519 19.19918181
 17.64962706 19.6092031  18.07338698 19.76626297]","Upper/Lower",3.90137153002433,FALSE,18.51030790125,-17.9403767191101,-12.8645885483758,-144.356653718278,397.54629140995,-42.7560281995338,-21.4819263723154,1.14838209592687,1.13434687433509,0.118890438971688,FALSE,331.14082813371,7.94737987520905,9.58325744917321
"476","P4",9,579,335,NA,"Dynamic","2",78,"nan","nan",200,258,209.046316647673,365.882489093016,216.074141931492,364.979112196989,362.983213660205,231.601245029249,223.863425383863,363.977855275637,8,199,"[18.90335698 19.519903   17.99363806 18.58652197 18.41263496 18.16544519
 19.19918181 17.64962706 19.6092031  18.07338698 19.76626297 37.71878104
 43.43237681 37.38589119 31.9190959  30.26636411 23.88395695 22.57824386
 19.73085012 20.39366588 18.65056297 19.28042015 18.65336997 18.31474504
 19.28817388 18.91517104 19.40842811 19.65451287 19.88578308 18.22963287
 19.80953803 18.56124401 18.90704804 19.149272   18.59818492 19.81156203
 19.17315903 19.90810293 17.77720219 19.07994901]","Left/Right",5.35951313748956,TRUE,21.35611125275,-22.5549283815754,2.89927543281146,172.675202507526,354.941422831647,-9.04631664767331,-107.882489093016,2.59826656898976,-0.114764758539467,-0.0134722650881258,FALSE,421.390980360117,10.1133835286428,-3.66084912744613
"477","P4",9,580,891,NA,"Dynamic","2",79,"nan","nan",308,214,327.568579211604,249.94159866037,333.153263359726,245.526634607859,234.651625437725,346.909545540228,339.200277949131,240.746175887339,7,206,"[19.149272   18.59818492 19.81156203 19.17315903 19.90810293 17.77720219
 19.07994901 18.27099803 19.32757208 18.9670329  18.64094799 19.80861695
 18.30867212 18.15063204 18.6068879  18.62582797 20.27535695 17.65857916
 18.63906905 18.92779185 18.32164801 19.64276307 18.11425807 19.72213993
 18.55607703 18.93335581 20.24382609 23.69132009 23.86043104 19.67265387
 22.3679021  23.26803887 18.77591899 19.81784706 18.94765301 19.78567988
 24.5834121  19.25506606 18.01165706 19.82324594]","Upper/Lower",4.12977349106222,TRUE,19.5775077795,-19.3409663286242,15.2899732226447,141.671916972846,419.780042098614,-19.5685792116042,-35.9415986603701,0.982162520469701,-0.166527823888119,-0.016529273983544,FALSE,412.033951061816,9.88881482548357,-2.37566110616267
"478","P4",9,581,782,NA,"Static","1",80,"nan","nan",-329,204,-249.868612705981,323.26197668306,-255.200154749208,318.09699598857,307.518246538251,-266.120049865042,-260.795850181955,312.676114253407,2,207,"[18.94765301 19.78567988 24.5834121  19.25506606 18.01165706 19.82324594
 19.03932705 18.94631004 18.02538987 19.03414703 18.01206497 19.13771708
 18.10254203 19.2161391  18.50704779 20.11609403 17.96248509 19.28758598
 18.15155894 18.48721295 19.11273901 19.24144104 17.92914211 19.5512909
 17.54333195 19.56696506 19.30380496 17.74937706 18.90547713 18.61965796
 18.93396582 18.43071822 18.59332877 18.24576315 18.55049306 18.6161208
 18.75745622 19.2519268  18.61955109 18.59471807]","Upper/Lower",4.20143126277253,TRUE,18.9137401295,16.2514371590606,15.7437301448083,44.0908930823207,398.772670117627,-79.1313872940186,-119.26197668306,3.43503604487023,-3.35561769904944,-0.350619324252631,FALSE,408.573896846887,9.80577352432529,1.06815369402108
"479","P4",9,582,978,NA,"Static","1",81,"nan","nan",291,151,317.693297503876,157.451622377041,324.673237834357,159.539420998023,163.91991434085,339.318128315516,332.511563065657,161.883974652337,13,220,"[18.93396582 18.43071822 18.59332877 18.24576315 18.55049306 18.6161208
 18.75745622 19.2519268  18.61955109 18.59471807 25.27088998 45.15380505
 32.18247998 24.44046899 18.18529493 18.49126606 19.64553399 18.0471621
 18.47412298 20.02157993 18.65884708 18.80216482 20.37840919 19.02556396
 18.27283599 21.21123089 18.493023   20.34208202 24.63179897 20.45766916
 18.84801383 18.75981013 19.36141192 20.44306812 19.52732587 19.81695113
 18.253566   20.33709781 18.32246012 20.40984505]","Upper/Lower",5.24843142414466,TRUE,20.52149552625,-21.6248308116404,-6.46829196380915,-163.347334004939,366.631642635335,-26.693297503876,-6.45162237704096,0.659085430157265,0.658142516506967,0.0747960668570347,FALSE,354.570225298245,8.50968540715789,-9.46244942565578
"480","P4",9,583,929,NA,"Dynamic","1",82,"nan","nan",181,-227,193.674823002979,-231.382311909011,201.177552507126,-231.805171559631,-232.6483978755,216.138778884404,208.619406980457,-232.224600246327,4,222,"[19.52732587 19.81695113 18.253566   20.33709781 18.32246012 20.40984505
 18.30103504 18.43583793 20.03961406 18.46800302 17.80103985 18.42771005
 19.56780301 17.9604271  18.34556996 18.36817805 19.21927696 19.26465589
 17.74367597 19.12481803 18.54475215 18.25216995 18.12119992 18.98033894
 18.56282004 20.11818904 17.61708106 18.94308999 19.76395189 18.140845
 18.15198408 19.367364   17.64279697 18.53979891 17.76092313 18.69950304
 18.64781789 18.84060609 18.74535298 18.63634796]","Upper/Lower",5.29776963987388,TRUE,18.74529559825,-22.463955881425,1.26608596648913,176.774178212509,400.093386416155,-12.6748230029786,4.38231190901112,0.321864782781566,0.309632134935917,0.0322458190854571,FALSE,301.741132975924,7.24178719142217,-6.56631201725295
